AAcomp_A,AAcomp_R,AAcomp_N,AAcomp_D,AAcomp_C,AAcomp_Q,AAcomp_E,AAcomp_G,AAcomp_H,AAcomp_I,AAcomp_L,AAcomp_K,AAcomp_M,AAcomp_F,AAcomp_P,AAcomp_S,AAcomp_T,AAcomp_W,AAcomp_Y,AAcomp_V,AAindex_ARGP820101_avg,AAindex_BULH740101_avg,AAindex_CHAM820102_avg,AAindex_CIDH920105_avg,AAindex_EISD840101_avg,AAindex_EISD860101_avg,AAindex_EISD860102_avg,AAindex_EISD860103_avg,AAindex_FAUJ830101_avg,AAindex_GOLD730101_avg,AAindex_GUYH850101_avg,AAindex_HOPT810101_avg,AAindex_JANJ790102_avg,AAindex_JOND750101_avg,AAindex_KYTJ820101_avg,AAindex_LAWE840101_avg,AAindex_LEVM760101_avg,AAindex_MANP780101_avg,AAindex_MIYS850101_avg,AAindex_NOZY710101_avg,AAindex_OOBM770101_avg,AAindex_OOBM770102_avg,AAindex_OOBM770103_avg,AAindex_OOBM770104_avg,AAindex_OOBM770105_avg,AAindex_OOBM850103_avg,AAindex_OOBM850104_avg,AAindex_PONP800101_avg,AAindex_PONP800102_avg,AAindex_PONP800103_avg,AAindex_PRAM900101_avg,AAindex_RADA880101_avg,AAindex_RADA880102_avg,AAindex_RADA880103_avg,AAindex_RADA880104_avg,AAindex_RADA880105_avg,AAindex_ROBB790101_avg,AAindex_ROSM880101_avg,AAindex_ROSM880102_avg,AAindex_SIMZ760101_avg,AAindex_SWER830101_avg,AAindex_VHEG790101_avg,AAindex_WERD780102_avg,AAindex_WERD780103_avg,AAindex_WERD780104_avg,AAindex_YUTK870101_avg,AAindex_YUTK870102_avg,AAindex_YUTK870103_avg,AAindex_YUTK870104_avg,AAindex_ZIMJ680101_avg,AAindex_PONP930101_avg,AAindex_WILM950101_avg,AAindex_WILM950102_avg,AAindex_WILM950103_avg,AAindex_WILM950104_avg,AAindex_KUHL950101_avg,AAindex_JURD980101_avg,AAindex_WOLR790101_avg,AAindex_KIDA850101_avg,AAindex_COWR900101_avg,AAindex_BLAS910101_avg,AAindex_CASG920101_avg,AAindex_ENGD860101_avg,AAindex_FASG890101_avg,class
0.5306,0.4072,0.2085,0.2824,0.1436,0.1842,0.3584,0.0904,0.0973,0.3936,0.4285,0.2853,0.4139,0.2992,0.0811,0.3497,0.3005,0,0.246,0.3146,0.4624,0.5336,0.5497,0.4966,0.4057,0.4167,0.5575,0.4167,0.3965,0.4563,0.4928,0.5312,0.4732,0.495,0.4642,0.3661,0.5678,0.4919,0.4746,0.497,0.5158,0.4794,0.4669,0.4029,0.3832,0.4488,0.4677,0.4953,0.4918,0.4909,0.5823,0.3673,0.4665,0.3609,0.3631,0.3891,0.501,0.6291,0.5501,0.4966,0.5155,0.5933,0.524,0.4936,0.4303,0.5147,0.4381,0.5874,0.5878,0.4527,0.5118,0.4446,0.5562,0.4485,0.5342,0.6756,0.4614,0.4924,0.6054,0.4233,0.4501,0.5063,0.5819,0.5252,F
0.5552,0.2804,0.1802,0.4884,0.3117,0.3749,0.1892,0.417,0.1979,0.2746,0.3776,0.1607,0.1264,0.2273,0.2267,0.3497,0.4587,0.1202,0.4405,0.3399,0.4143,0.5704,0.6334,0.4914,0.548,0.4792,0.2806,0.487,0.5045,0.4309,0.4928,0.3561,0.6405,0.4148,0.5392,0.4345,0.3858,0.5282,0.4746,0.5238,0.3499,0.2928,0.4219,0.5147,0.5984,0.4488,0.5848,0.4953,0.5966,0.6042,0.3954,0.5181,0.5383,0.5841,0.5782,0.6605,0.501,0.4763,0.5273,0.4223,0.5198,0.4657,0.4119,0.3979,0.5777,0.4697,0.5341,0.6566,0.7116,0.4527,0.5958,0.4675,0.5598,0.4771,0.4136,0.4901,0.4614,0.4924,0.451,0.4863,0.5018,0.6322,0.3951,0.4348,C
0.381,0.2627,0.2901,0.4605,0.1003,0.2289,0.325,0.4775,0.2492,0.3118,0.3029,0.2402,0.2339,0.2881,0.1889,0.3497,0.3851,0.344,0.4126,0.3146,0.4547,0.5694,0.5416,0.4655,0.4782,0.4761,0.361,0.4176,0.434,0.4298,0.4928,0.4288,0.5402,0.495,0.402,0.4697,0.4473,0.4219,0.443,0.5343,0.4622,0.4557,0.4796,0.4071,0.4555,0.4248,0.5782,0.4953,0.4694,0.4813,0.4913,0.4337,0.5209,0.4566,0.4845,0.5295,0.48,0.5399,0.5924,0.4533,0.4891,0.5333,0.3651,0.5004,0.4574,0.4376,0.4507,0.7151,0.7144,0.4527,0.4736,0.4446,0.4676,0.4877,0.3337,0.5695,0.4011,0.4715,0.5052,0.4154,0.4501,0.5283,0.491,0.5302,F
0.5119,0.428,0.1565,0.3659,0,0.3183,0.2313,0.6959,0.0458,0.2782,0.412,0.1344,0.2339,0.1504,0.2267,0.3497,0.2655,0.1044,0.1622,0.3146,0.3429,0.5271,0.1754,0.3746,0.483,0.4792,0.3352,0.4738,0.4144,0.3686,0.6124,0.4571,0.5955,0.343,0.4872,0.5784,0.4646,0.3985,0.3943,0.3886,0.3719,0.218,0.4669,0.7293,0.8448,0.4488,0.5912,0.4953,0.4417,0.4829,0.4167,0.4773,0.4087,0.4974,0.5349,0.6816,0.4057,0.5239,0.5501,0.4966,0.4216,0.5351,0.3544,0.4306,0.6209,0.4697,0.4321,0.5718,0.5848,0.3142,0.454,0.4069,0.5321,0.2811,0.4136,0.5002,0.4663,0.609,0.491,0.4725,0.4474,0.4669,0.4164,0.5693,C
0.429,0.6079,0.0671,0.2569,0.1116,0.2607,0.5954,0.3656,0.3539,0.2387,0.3658,0.1863,0.2339,0.242,0.1312,0.2186,0.3645,0.0896,0.0597,0.3146,0.3828,0.5271,0.3359,0.4441,0.3776,0.4792,0.6311,0.4625,0.3668,0.3172,0.4928,0.5774,0.4872,0.3827,0.4311,0.4058,0.607,0.4661,0.4746,0.4588,0.4641,0.5013,0.4543,0.413,0.4532,0.4137,0.5545,0.5251,0.5067,0.5282,0.609,0.3237,0.3741,0.4974,0.48,0.3733,0.501,0.6364,0.6462,0.388,0.5198,0.6652,0.3651,0.2861,0.5029,0.4697,0.3383,0.4053,0.4,0.4527,0.5307,0.4446,0.5321,0.3622,0.3499,0.6826,0.4208,0.3635,0.6472,0.4487,0.3042,0.4759,0.6085,0.5508,C
0.5234,0.4807,0.1911,0.2709,0.1116,0.3534,0.3584,0.2776,0.2239,0.1726,0.6106,0.1852,0.1985,0.1837,0.2267,0.3457,0.2883,0.0566,0.1888,0.2828,0.3821,0.5271,0.3783,0.436,0.483,0.4792,0.4975,0.4234,0.4118,0.4034,0.5626,0.4944,0.5402,0.3823,0.4588,0.4765,0.5189,0.4623,0.4746,0.4686,0.4424,0.3762,0.523,0.4699,0.4788,0.3774,0.5648,0.4953,0.4777,0.4916,0.5354,0.3952,0.4334,0.4974,0.4031,0.4579,0.4175,0.5239,0.604,0.4966,0.4745,0.5351,0.3651,0.3532,0.4567,0.4164,0.4833,0.5274,0.5297,0.3928,0.5021,0.4255,0.6027,0.4771,0.2966,0.6351,0.4614,0.4924,0.5676,0.4487,0.3918,0.4577,0.5349,0.5382,C
0.2639,0.2502,0.2891,0.4338,0.1116,0.2641,0.3492,0.3148,0.4482,0.38,0.4397,0.2292,0.2339,0.3677,0.2159,0.2584,0.277,0.1361,0.3042,0.3146,0.5632,0.5271,0.5625,0.4914,0.5099,0.5369,0.3647,0.469,0.5067,0.5244,0.407,0.4002,0.5646,0.495,0.4612,0.5517,0.4125,0.5067,0.4746,0.5179,0.4484,0.4867,0.4669,0.2982,0.3054,0.5051,0.5573,0.5522,0.5492,0.5421,0.4831,0.4654,0.5942,0.3617,0.4935,0.535,0.501,0.5239,0.5299,0.5833,0.5682,0.5122,0.3679,0.4803,0.4442,0.5705,0.5851,0.6566,0.7474,0.5395,0.5455,0.503,0.5631,0.4771,0.4442,0.5231,0.4614,0.471,0.4668,0.4498,0.4501,0.575,0.4828,0.4326,C
0.2639,0.4362,0.3372,0.6145,0,0.1069,0.3584,0.376,0.1693,0.3118,0.2705,0.191,0.2339,0,0.1882,0.4706,0.1962,0.2571,0.3426,0.1283,0.3223,0.6982,0.4855,0.2741,0.3028,0.212,0.5256,0.2186,0.2312,0.2598,0.4928,0.6829,0.4042,0.3232,0.2298,0.3269,0.6954,0.249,0.2756,0.3344,0.6173,0.5548,0.4669,0.5603,0.5823,0.4488,0.7545,0.2675,0.2772,0.2837,0.7299,0.2016,0.5067,0.5164,0.3224,0.4159,0.3716,0.7699,0.777,0.4966,0.2736,0.7966,0.3651,0.3567,0.2756,0.3511,0.2797,0.5516,0.5465,0.2482,0.3243,0.4446,0.2882,0.4511,0.4136,0.8203,0.4614,0.2909,0.6908,0.2962,0.1823,0.3441,0.7295,0.7052,C
0.381,0.2031,0.2085,0.4401,0.0478,0.245,0.3092,0.1954,0.0728,0.3645,0.4384,0.372,0.2322,0.2586,0.2157,0.4494,0.281,0.1473,0.2699,0.3308,0.55,0.4734,0.4644,0.5173,0.483,0.5167,0.3849,0.4625,0.4621,0.5423,0.4946,0.4589,0.5402,0.5508,0.508,0.5512,0.4769,0.4781,0.4699,0.5395,0.477,0.4073,0.5309,0.4717,0.4801,0.4488,0.4072,0.4819,0.488,0.5004,0.4718,0.4987,0.5668,0.4974,0.5427,0.5867,0.4554,0.5012,0.5501,0.5579,0.5198,0.4685,0.4079,0.4255,0.446,0.5553,0.5982,0.6566,0.7931,0.5116,0.5052,0.4669,0.5225,0.4771,0.4824,0.5175,0.4614,0.4924,0.5181,0.4681,0.4501,0.4732,0.4716,0.5298,C
0.6129,0.4084,0.1343,0.3853,0.1161,0.3073,0.2586,0.376,0.1622,0.3118,0.4538,0.0865,0.2339,0.2299,0.3033,0.3497,0.2734,0.2016,0.2089,0.3427,0.4632,0.5503,0.3341,0.4914,0.5601,0.5063,0.308,0.5372,0.5146,0.4546,0.4923,0.3808,0.5402,0.4634,0.4642,0.5751,0.3856,0.5103,0.4993,0.5179,0.4424,0.2425,0.4144,0.547,0.6505,0.4488,0.5752,0.4953,0.5067,0.5866,0.3843,0.5253,0.5067,0.7068,0.48,0.6721,0.4784,0.4347,0.4738,0.4655,0.5087,0.4761,0.3327,0.3908,0.5664,0.4245,0.4808,0.5916,0.5996,0.4136,0.5656,0.4788,0.5321,0.4017,0.2923,0.4689,0.4614,0.6098,0.4161,0.4487,0.511,0.5822,0.384,0.4596,F
0.2029,0.3487,0.3334,0.3221,0.1398,0.2214,0.4574,0.376,0.213,0.3952,0.3834,0.2964,0.2339,0.4879,0.1677,0.3497,0.3428,0.1213,0.4131,0.2152,0.5701,0.4411,0.6124,0.5271,0.4225,0.4792,0.5208,0.4625,0.4566,0.5494,0.4694,0.4648,0.5402,0.5708,0.4092,0.5406,0.487,0.4661,0.4746,0.5179,0.5465,0.6574,0.4742,0.2347,0.2321,0.4581,0.5018,0.4953,0.4886,0.4989,0.5562,0.3715,0.5373,0.4974,0.3635,0.535,0.501,0.602,0.5501,0.5838,0.5198,0.5795,0.3651,0.579,0.4414,0.4697,0.4815,0.6566,0.6333,0.5482,0.5102,0.5219,0.5321,0.5371,0.5866,0.6262,0.4208,0.3565,0.5505,0.4187,0.431,0.521,0.556,0.5056,F
0.2753,0.3841,0.2085,0.5771,0.1116,0.1255,0.4224,0.5749,0.3312,0.3118,0.2942,0.2391,0.2115,0.1631,0.2267,0.2864,0.3071,0.2012,0.3351,0.3146,0.3761,0.5271,0.6207,0.4914,0.4277,0.3529,0.4609,0.3972,0.3703,0.2975,0.51,0.5405,0.5402,0.495,0.4187,0.3408,0.579,0.4661,0.4391,0.4739,0.4459,0.4583,0.4551,0.478,0.5454,0.4488,0.6193,0.4953,0.5067,0.5281,0.5856,0.3653,0.445,0.4974,0.48,0.535,0.4784,0.6227,0.5501,0.3676,0.4488,0.637,0.3651,0.3061,0.4529,0.4295,0.4165,0.6097,0.6036,0.4527,0.5118,0.3334,0.5321,0.4832,0.3855,0.6242,0.4614,0.4924,0.5905,0.4487,0.4501,0.5369,0.5853,0.5191,C
0.3828,0.4043,0.2085,0.3764,0.1075,0.4193,0.3093,0.376,0.2911,0.2788,0.4608,0.234,0.1355,0.2985,0.1517,0.3497,0.3373,0.1797,0.3042,0.2344,0.4611,0.5322,0.5543,0.4848,0.483,0.4792,0.4884,0.4625,0.4343,0.4814,0.5334,0.4402,0.4751,0.4617,0.3981,0.4809,0.4698,0.4392,0.4746,0.5394,0.4424,0.5695,0.4899,0.3157,0.3285,0.4488,0.5706,0.467,0.4764,0.4851,0.5497,0.4492,0.5067,0.3185,0.386,0.4001,0.509,0.5239,0.6325,0.489,0.5227,0.577,0.386,0.4067,0.4301,0.4697,0.4951,0.6566,0.5898,0.4369,0.5118,0.4582,0.5709,0.4591,0.4136,0.6364,0.392,0.3773,0.5601,0.4487,0.409,0.5105,0.5493,0.5208,F
0.4948,0.4294,0.1626,0.2766,0.1116,0.1503,0.3584,0.4722,0.0476,0.3854,0.222,0.3222,0.2533,0.2992,0.2382,0.1765,0.2575,0.0723,0.2409,0.4571,0.5444,0.5271,0.3842,0.5138,0.4749,0.4339,0.5121,0.4971,0.4117,0.4844,0.4928,0.5291,0.5115,0.495,0.5004,0.5209,0.5449,0.54,0.4643,0.4859,0.4483,0.4614,0.4563,0.5317,0.6171,0.4488,0.4788,0.5308,0.5298,0.526,0.5312,0.4596,0.5067,0.6116,0.4754,0.5549,0.5,0.5239,0.5501,0.4966,0.5105,0.5572,0.331,0.4389,0.5544,0.4697,0.3593,0.5745,0.5777,0.493,0.5118,0.4446,0.5185,0.2975,0.4136,0.5316,0.484,0.5267,0.5591,0.4716,0.4501,0.5196,0.5311,0.5419,C
0.1525,0.3512,0.3818,0.3653,0.1651,0.2913,0.3584,0.2339,0.3355,0.4849,0.4024,0.2082,0.2339,0.4129,0.3263,0.3627,0.1944,0,0.297,0.3146,0.4954,0.4295,0.4673,0.5893,0.483,0.5283,0.4138,0.4927,0.5256,0.609,0.4928,0.3902,0.5402,0.6195,0.4761,0.6702,0.3923,0.4661,0.5576,0.5561,0.4424,0.5719,0.4133,0.2962,0.3215,0.5529,0.5672,0.5671,0.5756,0.5806,0.4813,0.4492,0.5708,0.3682,0.48,0.4681,0.501,0.5177,0.5194,0.624,0.6068,0.5351,0.402,0.5122,0.4679,0.556,0.5705,0.644,0.6595,0.4527,0.5118,0.4446,0.5607,0.4771,0.6115,0.501,0.4614,0.4924,0.4667,0.4718,0.494,0.5816,0.481,0.4152,F
0.381,0.4265,0.0722,0.317,0.2496,0.1423,0.3584,0.4715,0.169,0.2932,0.3541,0.2479,0.2398,0.2658,0.2506,0.3306,0.2286,0.1712,0.3136,0.3203,0.5323,0.5365,0.5069,0.4914,0.4705,0.4441,0.4754,0.48,0.4546,0.4493,0.4928,0.5061,0.5457,0.5328,0.476,0.5599,0.5161,0.5034,0.4746,0.4871,0.416,0.4142,0.4669,0.4672,0.541,0.4526,0.5462,0.4953,0.547,0.5559,0.5118,0.4477,0.4386,0.5437,0.4693,0.535,0.501,0.5109,0.5516,0.5117,0.5089,0.5974,0.2434,0.3639,0.5228,0.4286,0.3995,0.5782,0.5688,0.4778,0.5268,0.4102,0.5271,0.4696,0.4122,0.5465,0.4698,0.4989,0.5011,0.473,0.4501,0.5431,0.5116,0.5054,F
0.381,0.0939,0.3178,0.2732,0.1116,0.483,0.3741,0.376,0.1092,0.1895,0.2997,0.378,0.0517,0.2992,0.135,0.315,0.619,0.0922,0.3042,0.4417,0.246,0.7245,0.3821,0.319,0.4512,0.4792,0.2965,0.337,0.3193,0.3285,0.6167,0.4905,0.5402,0.2468,0.4215,0.2489,0.5264,0.4661,0.4746,0.3806,0.4424,0.2792,0.6839,0.6908,0.6631,0.3478,0.4611,0.3477,0.3549,0.3669,0.485,0.4495,0.4368,0.6181,0.466,0.535,0.2233,0.5853,0.6545,0.4966,0.3566,0.5351,0.5624,0.4498,0.4686,0.4296,0.5439,0.8848,0.8908,0.2427,0.4022,0.3064,0.4266,0.3323,0.4136,0.6243,0.4092,0.4924,0.6696,0.4487,0.3702,0.3695,0.4847,0.6871,F
0.6786,0.3365,0.2085,0.1896,0,0.2214,0.4626,0.376,0.2612,0.1007,0.4394,0.2357,0.2339,0.2992,0.4355,0.2152,0.0672,0,0.3042,0.4839,0.5776,0.5271,0.327,0.4914,0.5482,0.4792,0.3494,0.4625,0.471,0.5199,0.4928,0.4402,0.5402,0.5779,0.5309,0.6996,0.4245,0.4661,0.4668,0.5046,0.3706,0.2429,0.4825,0.5462,0.5897,0.4488,0.682,0.5533,0.5513,0.5519,0.437,0.4492,0.5067,0.6887,0.5631,0.6403,0.4355,0.3867,0.5501,0.5893,0.5198,0.5045,0.1739,0.353,0.428,0.4437,0.4672,0.6853,0.6881,0.5672,0.5199,0.3694,0.5321,0.3863,0.4136,0.468,0.4614,0.6256,0.4363,0.5197,0.5313,0.4942,0.437,0.5243,C
0.5605,0.3887,0.2393,0.4115,0.126,0.2194,0.3584,0.4873,0.0731,0.3118,0.3542,0.1485,0.2335,0.225,0.2744,0.2485,0.4661,0.1944,0.3042,0.3141,0.4344,0.5828,0.3607,0.4733,0.483,0.4792,0.3445,0.5226,0.4692,0.443,0.5118,0.4082,0.6103,0.495,0.5148,0.5153,0.419,0.4678,0.4643,0.5179,0.3642,0.2916,0.4669,0.5742,0.6775,0.4955,0.5497,0.4907,0.5132,0.5369,0.413,0.4492,0.4783,0.6984,0.48,0.6494,0.4607,0.5239,0.5501,0.4341,0.4928,0.5003,0.3651,0.4737,0.5785,0.4149,0.4209,0.6007,0.6077,0.3876,0.5306,0.4551,0.5321,0.4771,0.3284,0.5031,0.4946,0.5801,0.4629,0.507,0.4501,0.5643,0.4128,0.4975,F
0.4943,0.2908,0.2477,0.3628,0.0476,0.2647,0.3255,0.5097,0.2096,0.3118,0.352,0.211,0.3431,0.2381,0.2267,0.1992,0.3613,0.0244,0.3042,0.3096,0.4495,0.5271,0.3937,0.4914,0.483,0.5031,0.336,0.5031,0.4564,0.4462,0.4771,0.4236,0.5929,0.495,0.5099,0.5102,0.4391,0.5021,0.4746,0.4892,0.389,0.3048,0.47,0.559,0.6208,0.4488,0.5476,0.4953,0.524,0.5267,0.4299,0.5125,0.5067,0.6522,0.547,0.6306,0.5023,0.5239,0.5501,0.4591,0.5098,0.474,0.3927,0.4926,0.5692,0.4697,0.4956,0.7099,0.7171,0.4527,0.5352,0.4458,0.5009,0.4771,0.3426,0.4931,0.4947,0.5872,0.4874,0.4783,0.4765,0.5456,0.4296,0.4927,F
0.381,0.3824,0.2252,0.4597,0.1169,0.1499,0.3584,0.4415,0.1188,0.2517,0.432,0.2679,0.4211,0.2992,0.242,0.3497,0.2752,0.2405,0.3042,0.1,0.4954,0.451,0.5659,0.5076,0.4461,0.4979,0.4876,0.4625,0.4692,0.5321,0.4928,0.4493,0.4923,0.5675,0.4015,0.6495,0.4614,0.4004,0.5083,0.5756,0.4424,0.5462,0.4669,0.3089,0.3506,0.3723,0.5578,0.4953,0.4652,0.4964,0.5103,0.4096,0.5367,0.4974,0.48,0.4841,0.501,0.5239,0.5663,0.5724,0.5198,0.5838,0.3294,0.5627,0.4869,0.4697,0.4413,0.5957,0.5963,0.5077,0.5118,0.4954,0.53,0.4653,0.4026,0.5727,0.4614,0.4303,0.4646,0.462,0.4711,0.5099,0.51,0.5058,C
0.6628,0.5478,0.2085,0.3087,0.1395,0.2685,0.3584,0.376,0.3544,0.3118,0.4152,0.0959,0.2339,0.2992,0.1576,0.2189,0.3285,0.2152,0.1434,0.2148,0.3857,0.6322,0.3584,0.4745,0.483,0.4209,0.4562,0.4827,0.4424,0.3487,0.5285,0.4522,0.6055,0.495,0.4642,0.402,0.4805,0.4887,0.4892,0.4739,0.4424,0.3113,0.4243,0.4934,0.585,0.4969,0.554,0.5123,0.5283,0.5393,0.4821,0.4216,0.4398,0.586,0.4403,0.5226,0.501,0.5311,0.5739,0.3868,0.4543,0.5676,0.3744,0.3614,0.5813,0.3747,0.3685,0.6566,0.4564,0.3343,0.5643,0.3952,0.5321,0.3943,0.4136,0.5772,0.461,0.492,0.5039,0.44,0.3986,0.6015,0.4816,0.4833,F
0.2253,0.1164,0.4113,0.4984,0.1116,0.1141,0.3584,0.376,0.0723,0.585,0.3744,0.2935,0.2692,0.2992,0.1406,0.3497,0.3629,0.0548,0.2925,0.2373,0.5746,0.4241,0.6873,0.4914,0.5476,0.5174,0.3382,0.5038,0.5012,0.5403,0.3844,0.4533,0.5779,0.5755,0.4642,0.4758,0.4702,0.4661,0.547,0.5179,0.4424,0.4443,0.4669,0.4038,0.4038,0.7284,0.4328,0.5483,0.5502,0.5433,0.4755,0.4492,0.5907,0.434,0.5456,0.5834,0.585,0.5208,0.5501,0.5701,0.5762,0.4814,0.3651,0.5987,0.4693,0.684,0.5986,0.6566,0.8675,0.5594,0.5591,0.5709,0.5324,0.6358,0.4136,0.5266,0.5375,0.5234,0.4895,0.4487,0.4501,0.5646,0.4754,0.4374,F
0.1991,0.3174,0.2492,0.6359,0.1116,0.2074,0.5235,0.2714,0.1642,0.2848,0.5628,0.1482,0.2339,0.3593,0.3043,0.4396,0.2115,0,0.0554,0.3146,0.4683,0.4969,0.5051,0.4914,0.483,0.4226,0.4038,0.4666,0.4406,0.4115,0.4784,0.5576,0.5459,0.4688,0.4354,0.5438,0.5469,0.4061,0.4915,0.5179,0.486,0.3923,0.5536,0.4432,0.409,0.5378,0.6583,0.4953,0.47,0.4965,0.5639,0.4492,0.5067,0.5198,0.48,0.5652,0.501,0.5957,0.5274,0.4743,0.4617,0.6465,0.2743,0.4667,0.4001,0.5426,0.5443,0.6566,0.674,0.4713,0.4255,0.4998,0.5114,0.5829,0.5038,0.6218,0.4457,0.4924,0.5038,0.4984,0.3635,0.4161,0.5636,0.4861,F
0.2278,0.2118,0.3244,0.2546,0.1295,0.1938,0.3727,0.299,0.2631,0.3118,0.3622,0.2671,0.2339,0.3597,0.2194,0.5823,0.3557,0.0666,0.5102,0.3146,0.4954,0.5271,0.5545,0.504,0.483,0.5258,0.3502,0.4108,0.4825,0.5175,0.4595,0.393,0.5402,0.495,0.4513,0.5896,0.4106,0.4371,0.4744,0.5465,0.469,0.4769,0.4669,0.3742,0.3949,0.4488,0.5302,0.4809,0.4989,0.5184,0.4349,0.4641,0.5586,0.4006,0.4427,0.4651,0.5409,0.5239,0.5495,0.5442,0.5198,0.5351,0.4662,0.5883,0.496,0.5287,0.5558,0.7718,0.774,0.4527,0.499,0.4446,0.5321,0.6148,0.5223,0.5406,0.4652,0.4924,0.4961,0.4254,0.4832,0.5391,0.4347,0.5135,F
0.2235,0.1386,0.306,0.2342,0,0.2214,0.5143,0.376,0.1075,0.2487,0.4041,0.4853,0.2339,0.2992,0.2267,0.1329,0.5816,0,0.1088,0.3804,0.3003,0.6391,0.5115,0.4914,0.3461,0.4792,0.5033,0.318,0.3073,0.3985,0.5943,0.5623,0.5402,0.3009,0.3231,0.3053,0.6079,0.4661,0.3344,0.4216,0.681,0.6166,0.6884,0.4537,0.3567,0.3334,0.3862,0.3531,0.5067,0.3426,0.6289,0.4492,0.4421,0.3278,0.3389,0.3472,0.3837,0.6855,0.7177,0.3313,0.5198,0.5157,0.3506,0.5151,0.4797,0.476,0.6012,0.8451,0.8485,0.3202,0.5118,0.4286,0.4435,0.3069,0.4136,0.6961,0.3288,0.4924,0.7629,0.2805,0.4501,0.2901,0.6284,0.6624,C
0.6409,0.3272,0.1445,0.395,0.1071,0.3207,0.3584,0.376,0.1814,0.3118,0.2261,0.1473,0.2339,0.1786,0.3428,0.1793,0.2802,0.2203,0.257,0.3146,0.5723,0.5271,0.39,0.5624,0.5686,0.4792,0.3137,0.5408,0.5132,0.519,0.478,0.4005,0.5402,0.5728,0.4642,0.554,0.3947,0.4661,0.5055,0.5278,0.3634,0.3496,0.4057,0.4976,0.5906,0.5831,0.5686,0.5834,0.5921,0.5976,0.4197,0.4492,0.5171,0.4974,0.5806,0.6563,0.521,0.5239,0.486,0.4966,0.509,0.4862,0.2999,0.3295,0.4927,0.4825,0.455,0.6749,0.6825,0.4875,0.6014,0.4466,0.5321,0.4771,0.4136,0.4717,0.5356,0.5947,0.4509,0.4487,0.5102,0.5959,0.4195,0.4678,C
0.3244,0.1149,0.2792,0.2266,0,0.1408,0.3584,0.376,0.0892,0.4383,0.4101,0.3421,0.2339,0.4391,0.2267,0.3581,0.758,0,0.3609,0.3146,0.5033,0.4201,0.4987,0.5081,0.5866,0.5779,0.3267,0.5254,0.5038,0.5385,0.409,0.3856,0.5563,0.495,0.4642,0.5331,0.4118,0.4967,0.4746,0.5909,0.428,0.3831,0.4768,0.4522,0.4747,0.4984,0.3338,0.4966,0.4989,0.5073,0.3709,0.5628,0.6026,0.4974,0.5403,0.575,0.501,0.5239,0.5501,0.4966,0.5198,0.3597,0.5027,0.7068,0.6245,0.4697,0.5989,0.8671,0.868,0.5452,0.5118,0.5824,0.6518,0.4569,0.5182,0.4853,0.5584,0.5973,0.506,0.4487,0.5465,0.5285,0.3708,0.5079,C
0.245,0.3375,0.2683,0.3423,0.0516,0.1158,0.4175,0.376,0.1048,0.5604,0.3565,0.3546,0.2339,0.4298,0.2267,0.2427,0.2023,0.0795,0.371,0.3309,0.7071,0.5271,0.5173,0.4914,0.483,0.5273,0.4997,0.5178,0.503,0.6547,0.4432,0.456,0.5151,0.495,0.5172,0.6593,0.4689,0.4661,0.5625,0.6188,0.4749,0.6031,0.4669,0.3287,0.3854,0.6379,0.4176,0.5751,0.5626,0.5478,0.5125,0.495,0.5067,0.4246,0.48,0.5236,0.501,0.5239,0.5149,0.7042,0.6402,0.5058,0.3658,0.5323,0.4993,0.4697,0.5019,0.6627,0.6706,0.6709,0.5947,0.5766,0.6036,0.4195,0.4136,0.4876,0.4614,0.5099,0.4917,0.518,0.5309,0.5676,0.5124,0.4558,C
0.2436,0.302,0.2668,0.5105,0.1384,0.148,0.3584,0.494,0.0469,0.3253,0.3471,0.275,0.1496,0.3077,0.1042,0.4344,0.5433,0.2135,0.1897,0.3316,0.4954,0.5271,0.4984,0.4022,0.483,0.3946,0.4201,0.4491,0.4008,0.366,0.4928,0.5101,0.5282,0.376,0.446,0.4046,0.5419,0.4147,0.4263,0.5179,0.465,0.4264,0.4669,0.5249,0.5811,0.4488,0.4534,0.4401,0.4593,0.4804,0.5087,0.4022,0.4664,0.5493,0.4766,0.5561,0.4422,0.5962,0.5501,0.3793,0.4679,0.5482,0.3651,0.5125,0.5499,0.4697,0.4633,0.6566,0.6722,0.3317,0.5118,0.4446,0.5321,0.4236,0.5247,0.5918,0.4534,0.476,0.5737,0.4228,0.4501,0.4826,0.5084,0.5498,C
0.381,0.4422,0.1243,0.3851,0.0307,0.2214,0.315,0.376,0.2184,0.2165,0.3607,0.1126,0.2324,0.3328,0.2267,0.3497,0.4098,0.2843,0.221,0.3146,0.4954,0.598,0.2901,0.4436,0.5153,0.4792,0.3685,0.4625,0.4575,0.4032,0.5364,0.4266,0.5402,0.4345,0.4642,0.5534,0.4295,0.4172,0.457,0.4899,0.3693,0.3137,0.4368,0.5233,0.6311,0.4505,0.5951,0.4415,0.4655,0.4966,0.4327,0.4492,0.5067,0.698,0.5156,0.535,0.473,0.4721,0.5501,0.4382,0.5198,0.5351,0.3313,0.5017,0.5984,0.4697,0.3662,0.5504,0.5514,0.4527,0.4808,0.44,0.5827,0.3526,0.2231,0.5186,0.4415,0.556,0.448,0.4862,0.4501,0.5406,0.4324,0.5196,F
